Entity,Code,Day,Daily new confirmed cases of COVID-19,Daily new confirmed deaths due to COVID-19
Azerbaijan,AZE,2022-05-21,1,0
Azerbaijan,AZE,2022-05-22,4,0
Azerbaijan,AZE,2022-05-23,2,0
Azerbaijan,AZE,2022-05-24,0,0
Azerbaijan,AZE,2022-05-25,0,0
Azerbaijan,AZE,2022-05-26,0,0
Azerbaijan,AZE,2022-05-27,32,2
Azerbaijan,AZE,2022-05-28,11,0
Azerbaijan,AZE,2022-05-29,1,1
Azerbaijan,AZE,2022-05-30,1,0
Azerbaijan,AZE,2022-05-31,8,0
Azerbaijan,AZE,2022-06-01,11,0
Azerbaijan,AZE,2022-06-02,7,0
Azerbaijan,AZE,2022-06-03,0,0
Azerbaijan,AZE,2022-06-04,0,0
Azerbaijan,AZE,2022-06-05,0,0
Azerbaijan,AZE,2022-06-06,0,0
Azerbaijan,AZE,2022-06-07,0,0
Azerbaijan,AZE,2022-06-08,0,0
Azerbaijan,AZE,2022-06-09,0,0
Azerbaijan,AZE,2022-06-10,0,0
Azerbaijan,AZE,2022-06-11,0,0
Azerbaijan,AZE,2022-06-12,0,0
Azerbaijan,AZE,2022-06-13,0,0
Azerbaijan,AZE,2022-06-14,0,0
Azerbaijan,AZE,2022-06-15,0,0
Azerbaijan,AZE,2022-06-16,0,0
Azerbaijan,AZE,2022-06-17,174,2
Azerbaijan,AZE,2022-06-18,26,1
Azerbaijan,AZE,2022-06-19,25,0
Azerbaijan,AZE,2022-06-20,5,0
Azerbaijan,AZE,2022-06-21,21,0
Azerbaijan,AZE,2022-06-22,27,0
Azerbaijan,AZE,2022-06-23,26,0
Azerbaijan,AZE,2022-06-24,17,1
Azerbaijan,AZE,2022-06-25,34,0
Azerbaijan,AZE,2022-06-26,24,0
Azerbaijan,AZE,2022-06-27,12,0
Azerbaijan,AZE,2022-06-28,0,0
Azerbaijan,AZE,2022-06-29,0,0
Azerbaijan,AZE,2022-06-30,0,0
Azerbaijan,AZE,2022-07-01,126,0
Azerbaijan,AZE,2022-07-02,33,0
Azerbaijan,AZE,2022-07-03,36,0
Azerbaijan,AZE,2022-07-04,17,0
Azerbaijan,AZE,2022-07-05,0,0
Azerbaijan,AZE,2022-07-06,0,0
Azerbaijan,AZE,2022-07-07,0,0
Azerbaijan,AZE,2022-07-08,0,0
Azerbaijan,AZE,2022-07-09,0,0
Azerbaijan,AZE,2022-07-10,0,0
Azerbaijan,AZE,2022-07-11,0,0
Azerbaijan,AZE,2022-07-12,0,0
Azerbaijan,AZE,2022-07-13,0,0
Azerbaijan,AZE,2022-07-14,0,0
Azerbaijan,AZE,2022-07-15,0,0
Azerbaijan,AZE,2022-07-16,0,0
Azerbaijan,AZE,2022-07-17,0,0
Azerbaijan,AZE,2022-07-18,1268,6
Azerbaijan,AZE,2022-07-19,257,4
Azerbaijan,AZE,2022-07-20,277,0
Azerbaijan,AZE,2022-07-21,305,2
Azerbaijan,AZE,2022-07-22,337,4
Azerbaijan,AZE,2022-07-23,309,2
Azerbaijan,AZE,2022-07-24,333,0
Azerbaijan,AZE,2022-07-25,102,0
Azerbaijan,AZE,2022-07-26,306,4
Azerbaijan,AZE,2022-04-28,,0
Bahamas,BHS,2020-03-16,1,
Bahamas,BHS,2020-03-17,0,
Bahamas,BHS,2020-03-18,0,
Bahamas,BHS,2020-03-19,2,
Bahamas,BHS,2020-03-20,0,
Bahamas,BHS,2020-03-21,1,
Bahamas,BHS,2020-03-22,0,
Bahamas,BHS,2020-03-23,0,
Bahamas,BHS,2020-03-24,1,
Bahamas,BHS,2020-03-25,0,
Bahamas,BHS,2020-03-26,4,
Bahamas,BHS,2020-03-27,1,
Bahamas,BHS,2020-03-28,0,
Bahamas,BHS,2020-03-29,1,
Bahamas,BHS,2020-03-30,3,
Bahamas,BHS,2020-03-31,0,
Bahamas,BHS,2020-04-01,7,1
Bahamas,BHS,2020-04-02,3,0
Bahamas,BHS,2020-04-03,0,0
Bahamas,BHS,2020-04-04,4,3
Bahamas,BHS,2020-04-05,0,0
Bahamas,BHS,2020-04-06,1,1
Bahamas,BHS,2020-04-07,4,1
Bahamas,BHS,2020-04-08,7,1
Bahamas,BHS,2020-04-09,1,1
Bahamas,BHS,2020-04-10,1,0
Bahamas,BHS,2020-04-11,4,0
Bahamas,BHS,2020-04-12,0,0
Bahamas,BHS,2020-04-13,1,0
Bahamas,BHS,2020-04-14,2,0
Bahamas,BHS,2020-04-15,0,0
Bahamas,BHS,2020-04-16,4,0
Bahamas,BHS,2020-04-17,1,1
Bahamas,BHS,2020-04-18,1,0
Bahamas,BHS,2020-04-19,0,0
Bahamas,BHS,2020-04-20,5,0
Bahamas,BHS,2020-04-21,5,0
Bahamas,BHS,2020-04-22,0,0
Bahamas,BHS,2020-04-23,7,2
Bahamas,BHS,2020-04-24,1,0
Bahamas,BHS,2020-04-25,5,0
Bahamas,BHS,2020-04-26,2,0
Bahamas,BHS,2020-04-27,0,0
Bahamas,BHS,2020-04-28,0,0
Bahamas,BHS,2020-04-29,0,0
Bahamas,BHS,2020-04-30,1,0
Bahamas,BHS,2020-05-01,0,0
Bahamas,BHS,2020-05-02,2,0
Bahamas,BHS,2020-05-03,0,0
Bahamas,BHS,2020-05-04,0,0
Bahamas,BHS,2020-05-05,6,0
Bahamas,BHS,2020-05-06,3,0
Bahamas,BHS,2020-05-07,0,0
Bahamas,BHS,2020-05-08,0,0
Bahamas,BHS,2020-05-09,0,0
Bahamas,BHS,2020-05-10,0,0
Bahamas,BHS,2020-05-11,1,0
Bahamas,BHS,2020-05-12,0,0
Bahamas,BHS,2020-05-13,1,0
Bahamas,BHS,2020-05-14,2,0
Bahamas,BHS,2020-05-15,0,0
Bahamas,BHS,2020-05-16,0,0
Bahamas,BHS,2020-05-17,0,0
Bahamas,BHS,2020-05-18,0,0
Bahamas,BHS,2020-05-19,0,0
Bahamas,BHS,2020-05-20,1,0
Bahamas,BHS,2020-05-21,0,0
Bahamas,BHS,2020-05-22,0,0
Bahamas,BHS,2020-05-23,3,0
Bahamas,BHS,2020-05-24,0,0
Bahamas,BHS,2020-05-25,0,0
Bahamas,BHS,2020-05-26,0,0
Bahamas,BHS,2020-05-27,0,0
Bahamas,BHS,2020-05-28,1,0
Bahamas,BHS,2020-05-29,1,0
Bahamas,BHS,2020-05-30,0,0
Bahamas,BHS,2020-05-31,0,0
Bahamas,BHS,2020-06-01,0,0
Bahamas,BHS,2020-06-02,0,0
Bahamas,BHS,2020-06-03,0,0
Bahamas,BHS,2020-06-04,0,0
Bahamas,BHS,2020-06-05,0,0
Bahamas,BHS,2020-06-06,1,0
Bahamas,BHS,2020-06-07,0,0
Bahamas,BHS,2020-06-08,0,0
Bahamas,BHS,2020-06-09,0,0
Bahamas,BHS,2020-06-10,0,0
Bahamas,BHS,2020-06-11,0,0
Bahamas,BHS,2020-06-12,0,0
Bahamas,BHS,2020-06-13,0,0
Bahamas,BHS,2020-06-14,0,0
Bahamas,BHS,2020-06-15,0,0
Bahamas,BHS,2020-06-16,1,0
Bahamas,BHS,2020-06-17,0,0
Bahamas,BHS,2020-06-18,0,0
Bahamas,BHS,2020-06-19,0,0
Bahamas,BHS,2020-06-20,0,0
Bahamas,BHS,2020-06-21,0,0
Bahamas,BHS,2020-06-22,0,0
Bahamas,BHS,2020-06-23,0,0
Bahamas,BHS,2020-06-24,0,0
Bahamas,BHS,2020-06-25,0,0
Bahamas,BHS,2020-06-26,0,0
Bahamas,BHS,2020-06-27,0,0
Bahamas,BHS,2020-06-28,0,0
Bahamas,BHS,2020-06-29,0,0
Bahamas,BHS,2020-06-30,0,0
Bahamas,BHS,2020-07-01,0,0
Bahamas,BHS,2020-07-02,0,0
Bahamas,BHS,2020-07-03,0,0
Bahamas,BHS,2020-07-04,0,0
Bahamas,BHS,2020-07-05,0,0
Bahamas,BHS,2020-07-06,0,0
Bahamas,BHS,2020-07-07,0,0
Bahamas,BHS,2020-07-08,2,0
Bahamas,BHS,2020-07-09,1,0
Bahamas,BHS,2020-07-10,1,0
Bahamas,BHS,2020-07-11,3,0
Bahamas,BHS,2020-07-12,0,0
Bahamas,BHS,2020-07-13,2,0
Bahamas,BHS,2020-07-14,3,0
Bahamas,BHS,2020-07-15,3,0
Bahamas,BHS,2020-07-16,5,0
Bahamas,BHS,2020-07-17,5,0
Bahamas,BHS,2020-07-18,9,0
Bahamas,BHS,2020-07-19,15,0
Bahamas,BHS,2020-07-20,21,0
Bahamas,BHS,2020-07-21,20,0
Bahamas,BHS,2020-07-22,25,0
Bahamas,BHS,2020-07-23,55,0
Bahamas,BHS,2020-07-24,42,0
Bahamas,BHS,2020-07-25,10,0
Bahamas,BHS,2020-07-26,16,0
Bahamas,BHS,2020-07-27,40,0
Bahamas,BHS,2020-07-28,65,0
Bahamas,BHS,2020-07-29,37,0
Bahamas,BHS,2020-07-30,24,3
Bahamas,BHS,2020-07-31,66,0
Bahamas,BHS,2020-08-01,25,0
Bahamas,BHS,2020-08-02,49,0
Bahamas,BHS,2020-08-03,31,0
Bahamas,BHS,2020-08-04,36,0
Bahamas,BHS,2020-08-05,36,0
Bahamas,BHS,2020-08-06,10,0
Bahamas,BHS,2020-08-07,69,0
Bahamas,BHS,2020-08-08,48,0
Bahamas,BHS,2020-08-09,20,1
Bahamas,BHS,2020-08-10,47,0
Bahamas,BHS,2020-08-11,44,0
Bahamas,BHS,2020-08-12,47,0
Bahamas,BHS,2020-08-13,53,0
Bahamas,BHS,2020-08-14,30,2
Bahamas,BHS,2020-08-15,133,0
Bahamas,BHS,2020-08-16,63,1
Bahamas,BHS,2020-08-17,14,1
Bahamas,BHS,2020-08-18,95,1
Bahamas,BHS,2020-08-19,107,2
Bahamas,BHS,2020-08-20,79,1
Bahamas,BHS,2020-08-21,93,4
Bahamas,BHS,2020-08-22,62,0
Bahamas,BHS,2020-08-23,19,2
Bahamas,BHS,2020-08-24,14,15
Bahamas,BHS,2020-08-25,15,2
Bahamas,BHS,2020-08-26,110,2
Bahamas,BHS,2020-08-27,97,0
Bahamas,BHS,2020-08-28,37,2
Bahamas,BHS,2020-08-29,78,0
Bahamas,BHS,2020-08-30,32,0
Bahamas,BHS,2020-08-31,50,0
Bahamas,BHS,2020-09-01,59,0
Bahamas,BHS,2020-09-02,61,0
Bahamas,BHS,2020-09-03,49,0
Bahamas,BHS,2020-09-04,0,0
Bahamas,BHS,2020-09-05,90,5
Bahamas,BHS,2020-09-06,30,1
Bahamas,BHS,2020-09-07,40,2
Bahamas,BHS,2020-09-08,39,1
Bahamas,BHS,2020-09-09,136,4
Bahamas,BHS,2020-09-10,0,0
Bahamas,BHS,2020-09-11,93,2
Bahamas,BHS,2020-09-12,114,2
Bahamas,BHS,2020-09-13,0,0
Bahamas,BHS,2020-09-14,80,1
Bahamas,BHS,2020-09-15,24,1
Bahamas,BHS,2020-09-16,55,0
Bahamas,BHS,2020-09-17,90,0
Bahamas,BHS,2020-09-18,0,0
Bahamas,BHS,2020-09-19,37,4
Bahamas,BHS,2020-09-20,101,1
Bahamas,BHS,2020-09-21,103,1
Bahamas,BHS,2020-09-22,49,2
Bahamas,BHS,2020-09-23,151,3
Bahamas,BHS,2020-09-24,81,6
Bahamas,BHS,2020-09-25,91,3
Bahamas,BHS,2020-09-26,0,0
Bahamas,BHS,2020-09-27,48,0
Bahamas,BHS,2020-09-28,0,0
Bahamas,BHS,2020-09-29,65,2
Bahamas,BHS,2020-09-30,220,5
Bahamas,BHS,2020-10-01,0,0
Bahamas,BHS,2020-10-02,97,0
Bahamas,BHS,2020-10-03,112,0
Bahamas,BHS,2020-10-04,77,0
Bahamas,BHS,2020-10-05,43,0
Bahamas,BHS,2020-10-06,107,4
Bahamas,BHS,2020-10-07,154,2
Bahamas,BHS,2020-10-08,0,0
Bahamas,BHS,2020-10-09,0,0
Bahamas,BHS,2020-10-10,310,4
Bahamas,BHS,2020-10-11,55,1
Bahamas,BHS,2020-10-12,85,1
Bahamas,BHS,2020-10-13,0,0
Bahamas,BHS,2020-10-14,28,1
Bahamas,BHS,2020-10-15,194,3
Bahamas,BHS,2020-10-16,132,2
Bahamas,BHS,2020-10-17,111,2
Bahamas,BHS,2020-10-18,75,6
Bahamas,BHS,2020-10-19,70,1
Bahamas,BHS,2020-10-20,150,1
Bahamas,BHS,2020-10-21,128,3
Bahamas,BHS,2020-10-22,84,3
Bahamas,BHS,2020-10-23,133,0
Bahamas,BHS,2020-10-24,0,0
Bahamas,BHS,2020-10-25,142,2
Bahamas,BHS,2020-10-26,0,0
Bahamas,BHS,2020-10-27,92,4
Bahamas,BHS,2020-10-28,47,0
Bahamas,BHS,2020-10-29,58,2
Bahamas,BHS,2020-10-30,37,4
Bahamas,BHS,2020-10-31,70,2
Bahamas,BHS,2020-11-01,0,0
Bahamas,BHS,2020-11-02,21,2
Bahamas,BHS,2020-11-03,55,3
Bahamas,BHS,2020-11-04,53,1
Bahamas,BHS,2020-11-05,39,0
Bahamas,BHS,2020-11-06,0,0
Bahamas,BHS,2020-11-07,65,2
Bahamas,BHS,2020-11-08,0,0
Bahamas,BHS,2020-11-09,17,2
Bahamas,BHS,2020-11-10,48,0
Bahamas,BHS,2020-11-11,48,0
Bahamas,BHS,2020-11-12,64,1
Bahamas,BHS,2020-11-13,39,0
Bahamas,BHS,2020-11-14,0,0
Bahamas,BHS,2020-11-15,23,1
Bahamas,BHS,2020-11-16,70,7
Bahamas,BHS,2020-11-17,56,0
Bahamas,BHS,2020-11-18,11,0
Bahamas,BHS,2020-11-19,25,0
Bahamas,BHS,2020-11-20,19,0
Bahamas,BHS,2020-11-21,28,0
Bahamas,BHS,2020-11-22,18,0
Bahamas,BHS,2020-11-23,18,0
Bahamas,BHS,2020-11-24,29,0
Bahamas,BHS,2020-11-25,9,0
Bahamas,BHS,2020-11-26,13,0
Bahamas,BHS,2020-11-27,14,0
Bahamas,BHS,2020-11-28,0,0
Bahamas,BHS,2020-11-29,21,0
Bahamas,BHS,2020-11-30,24,0
Bahamas,BHS,2020-12-01,2,0
Bahamas,BHS,2020-12-02,0,0
Bahamas,BHS,2020-12-03,6,0
Bahamas,BHS,2020-12-04,16,0
Bahamas,BHS,2020-12-05,5,0
Bahamas,BHS,2020-12-06,0,0
Bahamas,BHS,2020-12-07,9,0
Bahamas,BHS,2020-12-08,0,0
Bahamas,BHS,2020-12-09,6,0
Bahamas,BHS,2020-12-10,0,0
Bahamas,BHS,2020-12-11,38,0
Bahamas,BHS,2020-12-12,25,0
Bahamas,BHS,2020-12-13,11,0
Bahamas,BHS,2020-12-14,15,0
Bahamas,BHS,2020-12-15,24,1
Bahamas,BHS,2020-12-16,16,0
Bahamas,BHS,2020-12-17,11,0
Bahamas,BHS,2020-12-18,8,0
Bahamas,BHS,2020-12-19,0,0
Bahamas,BHS,2020-12-20,13,0
Bahamas,BHS,2020-12-21,19,0
Bahamas,BHS,2020-12-22,7,5
Bahamas,BHS,2020-12-23,16,0
Bahamas,BHS,2020-12-24,0,0
Bahamas,BHS,2020-12-25,0,0
Bahamas,BHS,2020-12-26,0,0
Bahamas,BHS,2020-12-27,46,1
Bahamas,BHS,2020-12-28,0,0
Bahamas,BHS,2020-12-29,12,0
Bahamas,BHS,2020-12-30,11,0
Bahamas,BHS,2020-12-31,14,0
Bahamas,BHS,2021-01-01,16,1
Bahamas,BHS,2021-01-02,0,0
Bahamas,BHS,2021-01-03,27,4
Bahamas,BHS,2021-01-04,10,0
Bahamas,BHS,2021-01-05,4,0
Bahamas,BHS,2021-01-06,17,0
Bahamas,BHS,2021-01-07,14,0
Bahamas,BHS,2021-01-08,10,0
Bahamas,BHS,2021-01-09,0,0
Bahamas,BHS,2021-01-10,0,0
Bahamas,BHS,2021-01-11,35,0
Bahamas,BHS,2021-01-12,0,0
Bahamas,BHS,2021-01-13,7,0
Bahamas,BHS,2021-01-14,0,0
Bahamas,BHS,2021-01-15,10,0
Bahamas,BHS,2021-01-16,11,0
Bahamas,BHS,2021-01-17,0,0
Bahamas,BHS,2021-01-18,35,0
Bahamas,BHS,2021-01-19,1,0
Bahamas,BHS,2021-01-20,7,0
Bahamas,BHS,2021-01-21,13,0
Bahamas,BHS,2021-01-22,13,0
Bahamas,BHS,2021-01-23,0,0
Bahamas,BHS,2021-01-24,0,0
Bahamas,BHS,2021-01-25,32,0
Bahamas,BHS,2021-01-26,7,0
Bahamas,BHS,2021-01-27,21,0
Bahamas,BHS,2021-01-28,0,0
Bahamas,BHS,2021-01-29,6,0
Bahamas,BHS,2021-01-30,7,1
Bahamas,BHS,2021-01-31,0,0
Bahamas,BHS,2021-02-01,0,0
Bahamas,BHS,2021-02-02,49,0
Bahamas,BHS,2021-02-03,8,0
Bahamas,BHS,2021-02-04,16,0
Bahamas,BHS,2021-02-05,9,0
Bahamas,BHS,2021-02-06,0,0
Bahamas,BHS,2021-02-07,0,0
Bahamas,BHS,2021-02-08,33,0
Bahamas,BHS,2021-02-09,0,0
Bahamas,BHS,2021-02-10,0,0
Bahamas,BHS,2021-02-11,22,2
Bahamas,BHS,2021-02-12,0,0
Bahamas,BHS,2021-02-13,0,0
Bahamas,BHS,2021-02-14,0,0
Bahamas,BHS,2021-02-15,0,0
Bahamas,BHS,2021-02-16,72,1
Bahamas,BHS,2021-02-17,0,0
Bahamas,BHS,2021-02-18,20,0
Bahamas,BHS,2021-02-19,0,0
Bahamas,BHS,2021-02-20,0,0
Bahamas,BHS,2021-02-21,0,0
Bahamas,BHS,2021-02-22,68,0
Bahamas,BHS,2021-02-23,6,0
Bahamas,BHS,2021-02-24,19,0
Bahamas,BHS,2021-02-25,0,0
Bahamas,BHS,2021-02-26,23,0
Bahamas,BHS,2021-02-27,0,0
Bahamas,BHS,2021-02-28,0,0
Bahamas,BHS,2021-03-01,0,0
Bahamas,BHS,2021-03-02,0,0
Bahamas,BHS,2021-03-03,54,2
Bahamas,BHS,2021-03-04,0,0
Bahamas,BHS,2021-03-05,27,0
Bahamas,BHS,2021-03-06,0,0
Bahamas,BHS,2021-03-07,0,0
Bahamas,BHS,2021-03-08,0,0
Bahamas,BHS,2021-03-09,42,4
Bahamas,BHS,2021-03-10,0,0
Bahamas,BHS,2021-03-11,0,0
Bahamas,BHS,2021-03-12,16,0
Bahamas,BHS,2021-03-13,0,0
Bahamas,BHS,2021-03-14,0,0
Bahamas,BHS,2021-03-15,107,1
Bahamas,BHS,2021-03-16,11,0
Bahamas,BHS,2021-03-17,24,0
Bahamas,BHS,2021-03-18,0,0
Bahamas,BHS,2021-03-19,0,0
Bahamas,BHS,2021-03-20,0,0
Bahamas,BHS,2021-03-21,0,0
Bahamas,BHS,2021-03-22,123,2
Bahamas,BHS,2021-03-23,12,0
Bahamas,BHS,2021-03-24,0,0
Bahamas,BHS,2021-03-25,0,0
Bahamas,BHS,2021-03-26,0,0
Bahamas,BHS,2021-03-27,0,0
Bahamas,BHS,2021-03-28,0,0
Bahamas,BHS,2021-03-29,65,0
Bahamas,BHS,2021-03-30,119,0
Bahamas,BHS,2021-03-31,0,0
Bahamas,BHS,2021-04-01,52,0
Bahamas,BHS,2021-04-02,0,0
Bahamas,BHS,2021-04-03,0,0
Bahamas,BHS,2021-04-04,0,0
Bahamas,BHS,2021-04-05,0,0
Bahamas,BHS,2021-04-06,99,1
Bahamas,BHS,2021-04-07,26,0
Bahamas,BHS,2021-04-08,43,0
Bahamas,BHS,2021-04-09,25,0
Bahamas,BHS,2021-04-10,0,0
Bahamas,BHS,2021-04-11,0,0
Bahamas,BHS,2021-04-12,96,1
Bahamas,BHS,2021-04-13,45,0
Bahamas,BHS,2021-04-14,0,0
Bahamas,BHS,2021-04-15,0,0
Bahamas,BHS,2021-04-16,129,4
Bahamas,BHS,2021-04-17,0,0
Bahamas,BHS,2021-04-18,0,0
Bahamas,BHS,2021-04-19,157,0
Bahamas,BHS,2021-04-20,0,0
Bahamas,BHS,2021-04-21,77,0
Bahamas,BHS,2021-04-22,0,0
Bahamas,BHS,2021-04-23,108,2
Bahamas,BHS,2021-04-24,0,0
Bahamas,BHS,2021-04-25,74,0
Bahamas,BHS,2021-04-26,170,2
Bahamas,BHS,2021-04-27,0,0
Bahamas,BHS,2021-04-28,129,0
Bahamas,BHS,2021-04-29,0,0
Bahamas,BHS,2021-04-30,104,1
Bahamas,BHS,2021-05-01,0,0
Bahamas,BHS,2021-05-02,66,10
Bahamas,BHS,2021-05-03,57,1
Bahamas,BHS,2021-05-04,0,0
Bahamas,BHS,2021-05-05,0,0
Bahamas,BHS,2021-05-06,135,1
Bahamas,BHS,2021-05-07,62,1
Bahamas,BHS,2021-05-08,0,0
Bahamas,BHS,2021-05-09,0,0
Bahamas,BHS,2021-05-10,135,2
Bahamas,BHS,2021-05-11,0,0
Bahamas,BHS,2021-05-12,58,1
Bahamas,BHS,2021-05-13,58,1
Bahamas,BHS,2021-05-14,0,0
Bahamas,BHS,2021-05-15,0,0
Bahamas,BHS,2021-05-16,0,0
Bahamas,BHS,2021-05-17,201,5
Bahamas,BHS,2021-05-18,53,0
Bahamas,BHS,2021-05-19,43,0
Bahamas,BHS,2021-05-20,75,1
Bahamas,BHS,2021-05-21,0,0
Bahamas,BHS,2021-05-22,0,0
Bahamas,BHS,2021-05-23,0,0
Bahamas,BHS,2021-05-24,103,3
Bahamas,BHS,2021-05-25,98,0
Bahamas,BHS,2021-05-26,0,0
Bahamas,BHS,2021-05-27,25,1
Bahamas,BHS,2021-05-28,62,3
Bahamas,BHS,2021-05-29,61,0
Bahamas,BHS,2021-05-30,0,0
Bahamas,BHS,2021-05-31,51,1
Bahamas,BHS,2021-06-01,0,0
Bahamas,BHS,2021-06-02,68,0
Bahamas,BHS,2021-06-03,66,2
Bahamas,BHS,2021-06-04,0,0
Bahamas,BHS,2021-06-05,0,0
Bahamas,BHS,2021-06-06,0,0
Bahamas,BHS,2021-06-07,94,0
Bahamas,BHS,2021-06-08,0,0
Bahamas,BHS,2021-06-09,3,0
Bahamas,BHS,2021-06-10,25,2
Bahamas,BHS,2021-06-11,40,2
Bahamas,BHS,2021-06-12,0,0
Bahamas,BHS,2021-06-13,0,0
Bahamas,BHS,2021-06-14,107,1
Bahamas,BHS,2021-06-15,26,2
Bahamas,BHS,2021-06-16,17,1
Bahamas,BHS,2021-06-17,0,0
Bahamas,BHS,2021-06-18,0,0
Bahamas,BHS,2021-06-19,53,1
Bahamas,BHS,2021-06-20,0,0
Bahamas,BHS,2021-06-21,69,2
Bahamas,BHS,2021-06-22,15,1
Bahamas,BHS,2021-06-23,28,0
Bahamas,BHS,2021-06-24,0,0
Bahamas,BHS,2021-06-25,60,1
Bahamas,BHS,2021-06-26,0,0
Bahamas,BHS,2021-06-27,0,0
Bahamas,BHS,2021-06-28,0,0
Bahamas,BHS,2021-06-29,119,1
Bahamas,BHS,2021-06-30,0,0
Bahamas,BHS,2021-07-01,149,0
Bahamas,BHS,2021-07-02,0,0
Bahamas,BHS,2021-07-03,0,0
Bahamas,BHS,2021-07-04,0,0
Bahamas,BHS,2021-07-05,73,0
Bahamas,BHS,2021-07-06,81,5
Bahamas,BHS,2021-07-07,76,1
Bahamas,BHS,2021-07-08,59,0
Bahamas,BHS,2021-07-09,0,0
Bahamas,BHS,2021-07-10,0,0
Bahamas,BHS,2021-07-11,0,0
Bahamas,BHS,2021-07-12,0,0
Bahamas,BHS,2021-07-13,209,2
Bahamas,BHS,2021-07-14,41,2
Bahamas,BHS,2021-07-15,0,0
Bahamas,BHS,2021-07-16,130,17
Bahamas,BHS,2021-07-17,0,0
Bahamas,BHS,2021-07-18,0,0
Bahamas,BHS,2021-07-19,162,0
Bahamas,BHS,2021-07-20,38,1
Bahamas,BHS,2021-07-21,177,0
Bahamas,BHS,2021-07-22,0,0
Bahamas,BHS,2021-07-23,0,0
Bahamas,BHS,2021-07-24,0,0
Bahamas,BHS,2021-07-25,0,0
Bahamas,BHS,2021-07-26,471,10
Bahamas,BHS,2021-07-27,0,0
Bahamas,BHS,2021-07-28,205,2
Bahamas,BHS,2021-07-29,88,0
Bahamas,BHS,2021-07-30,132,0
Bahamas,BHS,2021-07-31,163,1
Bahamas,BHS,2021-08-01,0,0
Bahamas,BHS,2021-08-02,0,0
Bahamas,BHS,2021-08-03,171,4
Bahamas,BHS,2021-08-04,113,1
Bahamas,BHS,2021-08-05,67,3
Bahamas,BHS,2021-08-06,228,0
Bahamas,BHS,2021-08-07,0,0
Bahamas,BHS,2021-08-08,118,9
Bahamas,BHS,2021-08-09,257,3
Bahamas,BHS,2021-08-10,121,1
Bahamas,BHS,2021-08-11,0,0
Bahamas,BHS,2021-08-12,226,3
Bahamas,BHS,2021-08-13,0,0
Bahamas,BHS,2021-08-14,0,0
Bahamas,BHS,2021-08-15,0,0
Bahamas,BHS,2021-08-16,527,2
Bahamas,BHS,2021-08-17,0,0
Bahamas,BHS,2021-08-18,0,0
Bahamas,BHS,2021-08-19,180,3
Bahamas,BHS,2021-08-20,114,14
Bahamas,BHS,2021-08-21,0,0
Bahamas,BHS,2021-08-22,0,0
Bahamas,BHS,2021-08-23,424,8
Bahamas,BHS,2021-08-24,159,0
Bahamas,BHS,2021-08-25,70,5
Bahamas,BHS,2021-08-26,102,0
Bahamas,BHS,2021-08-27,223,11
Bahamas,BHS,2021-08-28,0,0
Bahamas,BHS,2021-08-29,0,0
Bahamas,BHS,2021-08-30,199,0
Bahamas,BHS,2021-08-31,0,0
Bahamas,BHS,2021-09-01,0,27
Bahamas,BHS,2021-09-02,437,31
Bahamas,BHS,2021-09-03,118,0
Bahamas,BHS,2021-09-04,0,0
Bahamas,BHS,2021-09-05,0,0
Bahamas,BHS,2021-09-06,159,27
Bahamas,BHS,2021-09-07,182,14
Bahamas,BHS,2021-09-08,0,0
Bahamas,BHS,2021-09-09,104,0
Bahamas,BHS,2021-09-10,136,0
Bahamas,BHS,2021-09-11,60,0
Bahamas,BHS,2021-09-12,0,0
Bahamas,BHS,2021-09-13,266,10
Bahamas,BHS,2021-09-14,0,0
Bahamas,BHS,2021-09-15,194,6
Bahamas,BHS,2021-09-16,0,0
Bahamas,BHS,2021-09-17,235,35
Bahamas,BHS,2021-09-18,0,0
Bahamas,BHS,2021-09-19,0,0
Bahamas,BHS,2021-09-20,185,6
Bahamas,BHS,2021-09-21,73,2
Bahamas,BHS,2021-09-22,0,0
Bahamas,BHS,2021-09-23,0,0
Bahamas,BHS,2021-09-24,315,10
Bahamas,BHS,2021-09-25,0,0
Bahamas,BHS,2021-09-26,0,0
Bahamas,BHS,2021-09-27,172,1
Bahamas,BHS,2021-09-28,67,0
Bahamas,BHS,2021-09-29,142,8
Bahamas,BHS,2021-09-30,0,0
Bahamas,BHS,2021-10-01,130,2
Bahamas,BHS,2021-10-02,0,0
Bahamas,BHS,2021-10-03,0,0
Bahamas,BHS,2021-10-04,198,24
Bahamas,BHS,2021-10-05,0,0
Bahamas,BHS,2021-10-06,146,25
Bahamas,BHS,2021-10-07,60,4
Bahamas,BHS,2021-10-08,62,4
Bahamas,BHS,2021-10-09,0,0
Bahamas,BHS,2021-10-10,0,0
Bahamas,BHS,2021-10-11,0,0
Bahamas,BHS,2021-10-12,0,0
Bahamas,BHS,2021-10-13,0,0
Bahamas,BHS,2021-10-14,0,0
Bahamas,BHS,2021-10-15,0,0
Bahamas,BHS,2021-10-16,0,0
Bahamas,BHS,2021-10-17,0,0
Bahamas,BHS,2021-10-18,398,36
Bahamas,BHS,2021-10-19,70,0
Bahamas,BHS,2021-10-20,44,0
Bahamas,BHS,2021-10-21,62,4
Bahamas,BHS,2021-10-22,25,12
Bahamas,BHS,2021-10-23,0,0
Bahamas,BHS,2021-10-24,0,0
Bahamas,BHS,2021-10-25,80,0
Bahamas,BHS,2021-10-26,0,0
